userid	voucherCode	status	campaignID	time
14951	1000-12753	GIVEN	1000	2021-11-25 22:17:38.908
3895	1003-12827	GIVEN	1003	2021-11-25 09:58:09.886
8580	1001-12854	GIVEN	1001	2021-11-25 12:57:33.854
18659	1001-12897	GIVEN	1001	2021-11-25 10:25:59.086
8428	1005-12913	GIVEN	1005	2021-11-25 13:00:29.813
10868	1004-12935	GIVEN	1004	2021-11-25 10:43:25.172
10173	1001-12949	GIVEN	1001	2021-11-25 21:51:12.823
12930	1007-12967	GIVEN	1007	2021-11-25 05:14:56.024
7307	1001-12991	GIVEN	1001	2021-11-25 13:08:20.808
13144	1005-12992	GIVEN	1005	2021-11-25 21:14:53.733
16920	1006-13036	GIVEN	1006	2021-11-25 18:41:56.645
8166	1009-13104	GIVEN	1009	2021-11-25 22:01:43.354
12761	1003-13119	GIVEN	1003	2021-11-25 20:54:10.330
9724	1009-13140	GIVEN	1009	2021-11-25 00:26:45.812
3637	1007-13160	GIVEN	1007	2021-11-25 04:15:41.520
18622	1005-13212	GIVEN	1005	2021-11-25 16:27:25.461
14776	1007-13256	GIVEN	1007	2021-11-25 14:44:07.868
7865	1004-13257	GIVEN	1004	2021-11-25 22:57:02.713
15266	1001-13268	GIVEN	1001	2021-11-25 08:16:04.742
8815	1007-13283	GIVEN	1007	2021-11-25 04:53:35.563
19775	1005-13380	GIVEN	1005	2021-11-25 20:37:46.156
13841	1000-13538	GIVEN	1000	2021-11-25 14:09:19.813
7432	1003-13557	GIVEN	1003	2021-11-25 15:46:02.956
1583	1005-13619	GIVEN	1005	2021-11-25 13:55:49.460
18118	1000-13647	GIVEN	1000	2021-11-25 18:46:48.427
4391	1007-13659	GIVEN	1007	2021-11-25 06:39:29.452
2231	1006-13673	GIVEN	1006	2021-11-25 19:24:24.552
6847	1007-13696	GIVEN	1007	2021-11-25 02:42:18.609
12747	1002-13705	GIVEN	1002	2021-11-25 06:12:59.843
5708	1007-13713	GIVEN	1007	2021-11-25 10:35:30.526
11662	1000-13724	GIVEN	1000	2021-11-25 20:20:05.047
15848	1001-13743	GIVEN	1001	2021-11-25 16:59:01.356
125	1007-13773	GIVEN	1007	2021-11-25 18:57:24.109
116	1004-13813	GIVEN	1004	2021-11-25 11:14:15.233
18933	1005-13838	GIVEN	1005	2021-11-25 08:52:01.269
6642	1000-13913	GIVEN	1000	2021-11-25 20:15:27.959
17277	1003-13938	GIVEN	1003	2021-11-25 04:14:48.088
18787	1005-13957	GIVEN	1005	2021-11-25 01:36:58.656
6893	1006-13961	GIVEN	1006	2021-11-25 03:59:45.024
4339	1000-13963	GIVEN	1000	2021-11-25 03:46:02.129
11982	1003-13968	GIVEN	1003	2021-11-25 02:16:31.368
9589	1007-14015	GIVEN	1007	2021-11-25 12:09:06.245
7790	1000-14022	GIVEN	1000	2021-11-25 05:23:51.556
11928	1001-14023	GIVEN	1001	2021-11-25 14:47:45.843
1063	1009-14099	GIVEN	1009	2021-11-25 22:21:30.052
8629	1003-14173	GIVEN	1003	2021-11-25 21:52:55.956
12839	1004-14191	GIVEN	1004	2021-11-25 16:20:13.080
12803	1006-14206	GIVEN	1006	2021-11-25 16:59:50.543
1645	1006-14208	GIVEN	1006	2021-11-25 14:28:15.291
18024	1004-14274	GIVEN	1004	2021-11-25 06:45:39.066
1733	1008-14325	GIVEN	1008	2021-11-25 21:16:32.634
14223	1005-14333	GIVEN	1005	2021-11-25 17:12:50.897
8180	1009-14423	GIVEN	1009	2021-11-25 00:28:22.479
11291	1000-14433	GIVEN	1000	2021-11-25 10:00:26.488
7877	1001-14450	GIVEN	1001	2021-11-25 14:21:52.249
1368	1002-14501	GIVEN	1002	2021-11-25 08:56:58.880
14651	1002-14510	GIVEN	1002	2021-11-25 07:01:44.833
1654	1000-14511	GIVEN	1000	2021-11-25 10:33:15.967
4333	1000-14524	GIVEN	1000	2021-11-25 21:46:36.612
13156	1007-14555	GIVEN	1007	2021-11-25 19:56:47.163
14210	1001-14589	GIVEN	1001	2021-11-25 05:22:23.455
10738	1008-14639	GIVEN	1008	2021-11-25 08:53:31.189
4333	1000-14684	GIVEN	1000	2021-11-25 10:06:19.975
1638	1009-14709	GIVEN	1009	2021-11-25 05:59:53.958
14387	1000-14755	GIVEN	1000	2021-11-25 17:25:08.169
11222	1009-14770	GIVEN	1009	2021-11-25 19:18:46.759
14524	1001-14845	GIVEN	1001	2021-11-25 22:50:40.235
15830	1007-14849	GIVEN	1007	2021-11-25 16:15:31.430
7053	1000-14864	GIVEN	1000	2021-11-25 01:05:33.399
18897	1002-14972	GIVEN	1002	2021-11-25 01:02:26.634
12494	1009-14976	GIVEN	1009	2021-11-25 06:45:59.944
7679	1006-15039	GIVEN	1006	2021-11-25 02:35:18.068
4613	1003-15050	GIVEN	1003	2021-11-25 21:25:58.890
9222	1001-15063	GIVEN	1001	2021-11-25 13:11:56.139
17314	1006-15108	GIVEN	1006	2021-11-25 21:40:33.933
1194	1008-15126	GIVEN	1008	2021-11-25 05:06:48.303
11941	1006-15142	GIVEN	1006	2021-11-25 08:41:28.091
4857	1002-15150	GIVEN	1002	2021-11-25 19:23:00.642
18932	1005-15267	GIVEN	1005	2021-11-25 05:26:35.650
16327	1009-15291	GIVEN	1009	2021-11-25 05:45:53.046
19885	1002-15384	GIVEN	1002	2021-11-25 17:12:09.760
14647	1004-15448	GIVEN	1004	2021-11-25 06:38:05.656
13115	1005-15452	GIVEN	1005	2021-11-25 04:43:43.974
13978	1004-15571	GIVEN	1004	2021-11-25 21:18:18.159
8057	1007-15598	GIVEN	1007	2021-11-25 02:58:38.509
10667	1007-15612	GIVEN	1007	2021-11-25 05:29:29.038
15631	1008-15681	GIVEN	1008	2021-11-25 10:27:39.298
9633	1007-15693	GIVEN	1007	2021-11-25 21:27:07.675
4066	1008-15702	GIVEN	1008	2021-11-25 07:11:55.705
15816	1007-15705	GIVEN	1007	2021-11-25 21:54:24.855
5098	1003-15707	GIVEN	1003	2021-11-25 01:11:46.975
5376	1002-15797	GIVEN	1002	2021-11-25 23:37:07.195
2156	1001-15816	GIVEN	1001	2021-11-25 18:49:45.949
2169	1004-15828	GIVEN	1004	2021-11-25 19:22:24.410
13639	1005-15832	GIVEN	1005	2021-11-25 08:01:55.656
11980	1004-15850	GIVEN	1004	2021-11-25 16:23:59.403
9953	1008-15877	GIVEN	1008	2021-11-25 11:04:38.355
1986	1004-15904	GIVEN	1004	2021-11-25 09:08:02.135
18065	1009-15913	GIVEN	1009	2021-11-25 08:29:22.170
11033	1003-15946	GIVEN	1003	2021-11-25 15:22:40.844
9246	1009-15950	GIVEN	1009	2021-11-25 11:28:52.899
14	1005-15952	GIVEN	1005	2021-11-25 11:55:39.823
7313	1006-16024	GIVEN	1006	2021-11-25 10:09:35.980
5250	1004-16033	GIVEN	1004	2021-11-25 10:55:48.326
3976	1004-16038	GIVEN	1004	2021-11-25 07:52:30.017
322	1003-16077	GIVEN	1003	2021-11-25 14:25:27.820
2570	1002-16167	GIVEN	1002	2021-11-25 07:38:37.352
15766	1002-16196	GIVEN	1002	2021-11-25 16:19:11.764
1956	1008-16256	GIVEN	1008	2021-11-25 13:13:39.764
15032	1007-16319	GIVEN	1007	2021-11-25 11:59:30.563
13327	1005-16355	GIVEN	1005	2021-11-25 21:08:20.125
15351	1003-16366	GIVEN	1003	2021-11-25 14:08:18.778
17469	1001-16407	GIVEN	1001	2021-11-25 22:43:26.674
9825	1009-16426	GIVEN	1009	2021-11-25 02:26:36.788
19789	1006-16428	GIVEN	1006	2021-11-25 01:44:22.660
11738	1001-16511	GIVEN	1001	2021-11-25 05:16:11.396
429	1006-16590	GIVEN	1006	2021-11-25 09:02:58.774
5962	1002-16623	GIVEN	1002	2021-11-25 19:44:20.973
14368	1000-16651	GIVEN	1000	2021-11-25 10:55:34.483
9870	1005-16707	GIVEN	1005	2021-11-25 20:28:19.093
6319	1007-16727	GIVEN	1007	2021-11-25 06:30:03.610
3639	1006-16747	GIVEN	1006	2021-11-25 13:48:01.564
15945	1007-16755	GIVEN	1007	2021-11-25 11:28:51.510
11318	1000-16820	GIVEN	1000	2021-11-25 04:08:01.387
15974	1000-16879	GIVEN	1000	2021-11-25 17:04:31.530
18124	1000-16942	GIVEN	1000	2021-11-25 13:05:35.883
13630	1009-16948	GIVEN	1009	2021-11-25 07:08:14.023
15471	1009-16980	GIVEN	1009	2021-11-25 16:36:04.688
11836	1008-16987	GIVEN	1008	2021-11-25 14:49:13.786
6455	1005-16999	GIVEN	1005	2021-11-25 14:25:09.648
1547	1006-17066	GIVEN	1006	2021-11-25 18:54:06.369
8599	1005-17080	GIVEN	1005	2021-11-25 20:17:04.343
19368	1002-17103	GIVEN	1002	2021-11-25 15:35:10.504
18055	1006-17244	GIVEN	1006	2021-11-25 00:34:21.888
3761	1002-17248	GIVEN	1002	2021-11-25 14:04:23.413
12305	1009-17326	GIVEN	1009	2021-11-25 11:34:04.393
1909	1001-17329	GIVEN	1001	2021-11-25 07:45:56.038
1424	1006-17509	GIVEN	1006	2021-11-25 10:56:41.993
7463	1003-17517	GIVEN	1003	2021-11-25 11:53:34.588
11517	1007-17538	GIVEN	1007	2021-11-25 13:18:03.804
8910	1008-17545	GIVEN	1008	2021-11-25 01:58:42.270
9288	1000-17610	GIVEN	1000	2021-11-25 14:00:08.279
4478	1003-17617	GIVEN	1003	2021-11-25 06:38:45.263
12364	1005-17620	GIVEN	1005	2021-11-25 16:52:44.718
646	1001-17642	GIVEN	1001	2021-11-25 17:26:26.795
17896	1002-17646	GIVEN	1002	2021-11-25 19:06:38.820
10795	1003-17653	GIVEN	1003	2021-11-25 22:14:01.004
13562	1005-17677	GIVEN	1005	2021-11-25 06:21:07.658
19036	1005-17679	GIVEN	1005	2021-11-25 08:44:05.906
8317	1002-17704	GIVEN	1002	2021-11-25 08:32:33.439
9860	1001-17719	GIVEN	1001	2021-11-25 13:58:40.961
17920	1002-17742	GIVEN	1002	2021-11-25 00:40:00.109
6988	1000-17793	GIVEN	1000	2021-11-25 12:55:21.112
12713	1001-17808	GIVEN	1001	2021-11-25 20:00:49.822
17155	1007-17832	GIVEN	1007	2021-11-25 16:25:45.242
67	1001-17837	GIVEN	1001	2021-11-25 10:41:36.897
19617	1000-17851	GIVEN	1000	2021-11-25 19:57:35.087
4449	1007-17878	GIVEN	1007	2021-11-25 04:24:33.763
16355	1009-17934	GIVEN	1009	2021-11-25 20:59:10.140
15687	1007-18010	GIVEN	1007	2021-11-25 15:33:14.875
2943	1009-18043	GIVEN	1009	2021-11-25 13:24:41.346
12824	1002-18103	GIVEN	1002	2021-11-25 11:53:08.021
5607	1004-18116	GIVEN	1004	2021-11-25 19:26:43.715
15162	1001-18121	GIVEN	1001	2021-11-25 19:08:56.845
16355	1004-18145	GIVEN	1004	2021-11-25 03:43:58.986
17655	1007-18146	GIVEN	1007	2021-11-25 11:24:35.433
13174	1000-18202	GIVEN	1000	2021-11-25 02:24:18.396
11524	1006-18271	GIVEN	1006	2021-11-25 23:14:32.466
6929	1006-18273	GIVEN	1006	2021-11-25 03:39:18.377
8016	1008-18289	GIVEN	1008	2021-11-25 09:55:36.110
7094	1007-18295	GIVEN	1007	2021-11-25 18:07:41.478
7486	1008-18328	GIVEN	1008	2021-11-25 10:09:45.264
14714	1001-18354	GIVEN	1001	2021-11-25 11:03:23.306
11385	1005-18389	GIVEN	1005	2021-11-25 22:40:08.258
5219	1005-18447	GIVEN	1005	2021-11-25 18:35:20.255
11162	1004-18454	GIVEN	1004	2021-11-25 17:18:21.229
13233	1005-18484	GIVEN	1005	2021-11-25 03:57:21.439
8877	1001-18574	GIVEN	1001	2021-11-25 21:26:00.972
18355	1002-18576	GIVEN	1002	2021-11-25 22:19:03.871
13683	1001-18616	GIVEN	1001	2021-11-25 13:33:26.433
4568	1005-18625	GIVEN	1005	2021-11-25 05:59:58.255
2169	1009-18678	GIVEN	1009	2021-11-25 18:23:58.350
12987	1004-18702	GIVEN	1004	2021-11-25 12:38:00.602
6700	1008-18704	GIVEN	1008	2021-11-25 21:07:09.813
1677	1005-18730	GIVEN	1005	2021-11-25 08:13:09.954
9660	1007-18747	GIVEN	1007	2021-11-25 11:25:34.031
16736	1004-18819	GIVEN	1004	2021-11-25 06:23:30.534
3267	1002-18873	GIVEN	1002	2021-11-25 00:34:30.638
10222	1008-18887	GIVEN	1008	2021-11-25 23:45:25.087
725	1001-18902	GIVEN	1001	2021-11-25 15:01:02.410
17184	1003-18991	GIVEN	1003	2021-11-25 11:03:14.309
17653	1000-19067	GIVEN	1000	2021-11-25 23:10:33.716
10564	1004-19104	GIVEN	1004	2021-11-25 20:02:57.743
7742	1002-19106	GIVEN	1002	2021-11-25 11:10:54.247
6121	1004-19113	GIVEN	1004	2021-11-25 10:18:54.996
18512	1000-19155	GIVEN	1000	2021-11-25 07:25:15.108
522	1004-19219	GIVEN	1004	2021-11-25 19:34:22.130
6558	1003-19255	GIVEN	1003	2021-11-25 20:55:57.477
10412	1009-19264	GIVEN	1009	2021-11-25 11:49:19.351
6043	1004-19303	GIVEN	1004	2021-11-25 17:55:45.558
10474	1005-19322	GIVEN	1005	2021-11-25 10:02:12.531
1901	1002-19346	GIVEN	1002	2021-11-25 16:06:43.404
10332	1004-19354	GIVEN	1004	2021-11-25 18:37:41.166
14381	1005-19357	GIVEN	1005	2021-11-25 15:05:31.793
10419	1007-19389	GIVEN	1007	2021-11-25 17:34:12.764
9640	1007-19434	GIVEN	1007	2021-11-25 08:31:16.295
11455	1002-19530	GIVEN	1002	2021-11-25 06:36:32.704
13426	1007-19578	GIVEN	1007	2021-11-25 19:05:38.385
19655	1005-19606	GIVEN	1005	2021-11-25 15:04:49.177
19492	1002-19616	GIVEN	1002	2021-11-25 22:08:53.779
2391	1005-19694	GIVEN	1005	2021-11-25 13:29:46.472
14188	1000-19739	GIVEN	1000	2021-11-25 21:13:51.369
7590	1004-19767	GIVEN	1004	2021-11-25 04:50:45.066
1805	1009-19768	GIVEN	1009	2021-11-25 00:44:43.771
12501	1008-19780	GIVEN	1008	2021-11-25 17:26:30.749
17462	1008-19782	GIVEN	1008	2021-11-25 16:18:42.522
12110	1003-19799	GIVEN	1003	2021-11-25 00:49:13.216
5889	1003-19804	GIVEN	1003	2021-11-25 14:05:01.743
6856	1002-19812	GIVEN	1002	2021-11-25 22:31:06.301
4993	1005-19844	GIVEN	1005	2021-11-25 02:55:21.963
1724	1000-19888	GIVEN	1000	2021-11-25 01:29:07.642
1364	1007-19939	GIVEN	1007	2021-11-25 22:29:14.207
13225	1006-19953	GIVEN	1006	2021-11-25 07:58:04.807
15241	1006-19983	GIVEN	1006	2021-11-25 12:58:46.918
13602	1002-19996	GIVEN	1002	2021-11-25 23:29:55.243
7177	1003-20006	GIVEN	1003	2021-11-25 23:10:03.803
7318	1004-20023	GIVEN	1004	2021-11-25 11:41:25.673
1603	1006-20034	GIVEN	1006	2021-11-25 17:53:46.533
2099	1006-20126	GIVEN	1006	2021-11-25 05:20:12.133
5354	1006-20165	GIVEN	1006	2021-11-25 09:14:52.816
909	1008-20191	GIVEN	1008	2021-11-25 06:57:14.458
9993	1003-20211	GIVEN	1003	2021-11-25 10:32:21.080
6530	1002-20216	GIVEN	1002	2021-11-25 17:34:21.523
8353	1004-20244	GIVEN	1004	2021-11-25 08:01:14.912
706	1000-20253	GIVEN	1000	2021-11-25 09:47:50.893
5467	1006-20336	GIVEN	1006	2021-11-25 20:39:36.538
3453	1001-20351	GIVEN	1001	2021-11-25 05:38:44.745
4518	1003-20358	GIVEN	1003	2021-11-25 11:34:27.065
5762	1006-20430	GIVEN	1006	2021-11-25 03:11:19.232
1703	1008-20434	GIVEN	1008	2021-11-25 09:30:21.264
1415	1006-20458	GIVEN	1006	2021-11-25 20:20:32.543
10327	1005-20465	GIVEN	1005	2021-11-25 03:10:51.828
4310	1001-20485	GIVEN	1001	2021-11-25 17:09:15.072
4202	1006-20526	GIVEN	1006	2021-11-25 10:26:44.298
9608	1003-20631	GIVEN	1003	2021-11-25 06:07:13.829
17651	1004-20697	GIVEN	1004	2021-11-25 17:08:32.750
4610	1004-20714	GIVEN	1004	2021-11-25 16:36:35.580
7604	1004-20722	GIVEN	1004	2021-11-25 09:25:40.353
11441	1008-20780	GIVEN	1008	2021-11-25 12:13:20.583
15323	1002-20781	GIVEN	1002	2021-11-25 13:09:16.947
14918	1009-20782	GIVEN	1009	2021-11-25 03:34:02.522
19483	1004-20834	GIVEN	1004	2021-11-25 21:40:14.356
5088	1009-20896	GIVEN	1009	2021-11-25 14:53:07.626
4169	1008-20955	GIVEN	1008	2021-11-25 05:57:50.442
8879	1008-21000	GIVEN	1008	2021-11-25 19:15:03.664
6589	1000-21002	GIVEN	1000	2021-11-25 21:54:18.787
13773	1000-21058	GIVEN	1000	2021-11-25 05:18:51.306
19466	1001-21099	GIVEN	1001	2021-11-25 13:03:47.830
3914	1005-21142	GIVEN	1005	2021-11-25 22:49:28.358
7238	1000-21147	GIVEN	1000	2021-11-25 13:56:04.074
15761	1009-21164	GIVEN	1009	2021-11-25 00:17:32.678
19927	1007-21193	GIVEN	1007	2021-11-25 08:32:55.762
19694	1004-21224	GIVEN	1004	2021-11-25 21:00:58.131
17769	1009-21276	GIVEN	1009	2021-11-25 02:15:16.993
9331	1006-21281	GIVEN	1006	2021-11-25 01:56:36.873
9818	1008-21285	GIVEN	1008	2021-11-25 11:40:21.065
2657	1008-21309	GIVEN	1008	2021-11-25 02:51:08.300
383	1003-21375	GIVEN	1003	2021-11-25 18:25:55.403
6561	1001-21398	GIVEN	1001	2021-11-25 13:59:21.673
3880	1003-21429	GIVEN	1003	2021-11-25 21:03:05.706
7029	1007-21454	GIVEN	1007	2021-11-25 15:38:01.334
3621	1008-21457	GIVEN	1008	2021-11-25 10:26:06.275
8131	1007-21459	GIVEN	1007	2021-11-25 04:28:02.122
6970	1008-21467	GIVEN	1008	2021-11-25 11:28:16.900
2232	1006-21472	GIVEN	1006	2021-11-25 20:53:56.331
18561	1006-21495	GIVEN	1006	2021-11-25 07:09:49.092
5936	1002-21526	GIVEN	1002	2021-11-25 08:17:39.961
4408	1002-21590	GIVEN	1002	2021-11-25 16:39:48.274
2056	1004-21614	GIVEN	1004	2021-11-25 13:32:38.299
2735	1005-21616	GIVEN	1005	2021-11-25 08:00:33.335
4239	1004-21625	GIVEN	1004	2021-11-25 15:08:11.211
9356	1002-21648	GIVEN	1002	2021-11-25 14:43:25.652
14743	1008-21719	GIVEN	1008	2021-11-25 20:04:05.056
17872	1005-21733	GIVEN	1005	2021-11-25 19:02:27.811
17122	1004-21755	GIVEN	1004	2021-11-25 01:00:54.601
8604	1009-21762	GIVEN	1009	2021-11-25 15:27:17.206
2101	1002-21771	GIVEN	1002	2021-11-25 08:36:39.185
7886	1007-21854	GIVEN	1007	2021-11-25 02:42:37.826
428	1006-21863	GIVEN	1006	2021-11-25 15:42:40.103
6074	1009-21885	GIVEN	1009	2021-11-25 23:25:16.027
15696	1003-21887	GIVEN	1003	2021-11-25 20:11:40.996
19029	1003-21890	GIVEN	1003	2021-11-25 18:44:25.324
15264	1008-21900	GIVEN	1008	2021-11-25 23:08:25.064
10957	1006-21915	GIVEN	1006	2021-11-25 01:20:47.886
11986	1003-21968	GIVEN	1003	2021-11-25 00:29:17.741
4063	1000-21982	GIVEN	1000	2021-11-25 21:46:50.233
14847	1009-22035	GIVEN	1009	2021-11-25 07:39:35.403
10304	1007-22048	GIVEN	1007	2021-11-25 10:40:52.131
16111	1006-22096	GIVEN	1006	2021-11-25 15:41:57.132
10003	1001-22101	GIVEN	1001	2021-11-25 11:41:57.459
16288	1009-22145	GIVEN	1009	2021-11-25 04:36:20.562
5929	1009-22239	GIVEN	1009	2021-11-25 00:24:13.827
2259	1005-22317	GIVEN	1005	2021-11-25 17:20:14.403
7313	1009-22327	GIVEN	1009	2021-11-25 15:59:20.370
1543	1008-22383	GIVEN	1008	2021-11-25 14:49:16.456
6256	1001-22404	GIVEN	1001	2021-11-25 08:25:11.888
1956	1006-22425	GIVEN	1006	2021-11-25 13:54:03.659
16029	1008-22430	GIVEN	1008	2021-11-25 09:31:50.774
19163	1006-22497	GIVEN	1006	2021-11-25 13:42:33.197
2262	1003-22541	GIVEN	1003	2021-11-25 06:01:09.557
12947	1008-22543	GIVEN	1008	2021-11-25 10:19:10.155
19076	1005-22552	GIVEN	1005	2021-11-25 22:53:40.153
8482	1007-22555	GIVEN	1007	2021-11-25 21:11:01.514
2337	1008-22618	GIVEN	1008	2021-11-25 20:57:36.457
14390	1006-22622	GIVEN	1006	2021-11-25 22:41:06.092
17104	1006-22641	GIVEN	1006	2021-11-25 16:48:56.590
7006	1008-22644	GIVEN	1008	2021-11-25 22:03:32.441
19148	1003-22652	GIVEN	1003	2021-11-25 06:37:00.391
11565	1004-22656	GIVEN	1004	2021-11-25 10:52:44.982
16322	1009-22664	GIVEN	1009	2021-11-25 06:38:29.341
5423	1006-22666	GIVEN	1006	2021-11-25 02:45:41.342
6427	1009-22670	GIVEN	1009	2021-11-25 17:08:24.758
15100	1007-22711	GIVEN	1007	2021-11-25 15:24:50.131
17507	1006-22728	GIVEN	1006	2021-11-25 19:40:32.222
6847	1002-22764	GIVEN	1002	2021-11-25 09:09:48.717
17897	1002-22825	GIVEN	1002	2021-11-25 01:53:03.959
313	1000-22839	GIVEN	1000	2021-11-25 22:15:02.867
1732	1000-22844	GIVEN	1000	2021-11-25 13:21:37.484
347	1004-22879	GIVEN	1004	2021-11-25 06:34:15.692
16301	1009-22894	GIVEN	1009	2021-11-25 08:51:55.727
3793	1008-22905	GIVEN	1008	2021-11-25 09:50:58.752
7552	1000-22959	GIVEN	1000	2021-11-25 03:25:44.748
12156	1005-22981	GIVEN	1005	2021-11-25 05:36:58.993
11455	1000-22989	GIVEN	1000	2021-11-25 14:32:00.792
10686	1004-23001	GIVEN	1004	2021-11-25 16:20:35.253
7012	1001-23049	GIVEN	1001	2021-11-25 17:13:59.598
17358	1002-23126	GIVEN	1002	2021-11-25 07:52:23.228
17212	1004-23133	GIVEN	1004	2021-11-25 09:08:02.855
13382	1006-23153	GIVEN	1006	2021-11-25 13:39:52.603
18866	1002-23183	GIVEN	1002	2021-11-25 14:46:34.915
5684	1009-23238	GIVEN	1009	2021-11-25 17:19:24.907
17982	1007-23275	GIVEN	1007	2021-11-25 06:54:33.304
15408	1002-23294	GIVEN	1002	2021-11-25 07:51:14.875
12577	1008-23336	GIVEN	1008	2021-11-25 20:44:08.278
15103	1007-23348	GIVEN	1007	2021-11-25 00:02:43.140
15508	1000-23370	GIVEN	1000	2021-11-25 19:55:55.112
9735	1008-23480	GIVEN	1008	2021-11-25 09:21:31.845
1336	1000-23491	GIVEN	1000	2021-11-25 03:04:30.841
13986	1002-23500	GIVEN	1002	2021-11-25 09:21:10.106
12963	1005-23530	GIVEN	1005	2021-11-25 17:54:47.780
7437	1000-23551	GIVEN	1000	2021-11-25 10:43:30.620
2374	1001-23593	GIVEN	1001	2021-11-25 20:59:34.391
1948	1002-23604	GIVEN	1002	2021-11-25 13:58:47.221
9930	1008-23608	GIVEN	1008	2021-11-25 11:03:13.744
9761	1009-23613	GIVEN	1009	2021-11-25 02:13:16.166
11063	1003-23630	GIVEN	1003	2021-11-25 11:38:05.712
315	1009-23646	GIVEN	1009	2021-11-25 21:11:18.754
16021	1000-23669	GIVEN	1000	2021-11-25 18:10:51.643
14113	1001-23670	GIVEN	1001	2021-11-25 16:46:09.279
1339	1000-23723	GIVEN	1000	2021-11-25 13:35:47.221
11054	1005-23775	GIVEN	1005	2021-11-25 08:13:29.086
13073	1009-23812	GIVEN	1009	2021-11-25 22:00:20.975
3246	1008-23833	GIVEN	1008	2021-11-25 18:49:21.797
10372	1008-23906	GIVEN	1008	2021-11-25 01:02:43.858
16355	1000-23973	GIVEN	1000	2021-11-25 07:26:06.659
15773	1002-24016	GIVEN	1002	2021-11-25 03:25:48.328
143	1003-24034	GIVEN	1003	2021-11-25 08:14:25.044
10362	1006-24049	GIVEN	1006	2021-11-25 12:08:22.446
13866	1005-24082	GIVEN	1005	2021-11-25 14:46:00.815
10784	1001-24096	GIVEN	1001	2021-11-25 12:50:44.283
4640	1009-24179	GIVEN	1009	2021-11-25 22:03:01.660
12615	1005-24216	GIVEN	1005	2021-11-25 07:30:48.186
18628	1008-24218	GIVEN	1008	2021-11-25 03:33:57.426
5984	1007-24380	GIVEN	1007	2021-11-25 12:39:01.587
18324	1007-24410	GIVEN	1007	2021-11-25 21:22:20.261
15539	1006-24445	GIVEN	1006	2021-11-25 04:07:53.520
4498	1007-24469	GIVEN	1007	2021-11-25 09:55:43.926
9579	1001-24514	GIVEN	1001	2021-11-25 12:03:38.047
3934	1009-24515	GIVEN	1009	2021-11-25 04:35:26.922
18831	1000-24527	GIVEN	1000	2021-11-25 01:28:52.228
14093	1004-24588	GIVEN	1004	2021-11-25 16:28:26.256
6445	1007-24660	GIVEN	1007	2021-11-25 00:50:15.114
10387	1001-24696	GIVEN	1001	2021-11-25 22:23:33.259
15118	1005-24724	GIVEN	1005	2021-11-25 22:59:04.424
5089	1000-24871	GIVEN	1000	2021-11-25 09:25:01.719
9495	1003-24903	GIVEN	1003	2021-11-25 10:01:27.893
5973	1003-24924	GIVEN	1003	2021-11-25 09:09:48.171
6274	1008-24925	GIVEN	1008	2021-11-25 09:50:56.898
1166	1009-24984	GIVEN	1009	2021-11-25 01:26:41.029
13896	1003-25012	GIVEN	1003	2021-11-25 13:17:49.782
2400	1007-25031	GIVEN	1007	2021-11-25 20:13:03.152
8778	1007-25041	GIVEN	1007	2021-11-25 15:25:00.986
13474	1005-25056	GIVEN	1005	2021-11-25 23:12:58.930
14525	1008-25077	GIVEN	1008	2021-11-25 18:16:51.834
850	1003-25105	GIVEN	1003	2021-11-25 11:45:26.965
19887	1005-25120	GIVEN	1005	2021-11-25 08:05:04.867
15914	1006-25136	GIVEN	1006	2021-11-25 21:00:37.522
7471	1003-25156	GIVEN	1003	2021-11-25 21:36:10.786
10087	1005-25188	GIVEN	1005	2021-11-25 20:07:02.321
2363	1009-25217	GIVEN	1009	2021-11-25 10:01:22.054
17577	1005-25287	GIVEN	1005	2021-11-25 16:30:58.515
11862	1008-25365	GIVEN	1008	2021-11-25 07:31:20.853
11109	1002-25372	GIVEN	1002	2021-11-25 17:07:27.338
8854	1005-25439	GIVEN	1005	2021-11-25 14:00:39.304
15945	1005-25442	GIVEN	1005	2021-11-25 23:55:28.603
16999	1007-25467	GIVEN	1007	2021-11-25 23:37:11.811
14333	1004-25495	GIVEN	1004	2021-11-25 08:35:16.639
7853	1007-25507	GIVEN	1007	2021-11-25 20:56:38.788
11235	1000-25550	GIVEN	1000	2021-11-25 01:52:52.874
12478	1004-25559	GIVEN	1004	2021-11-25 11:36:31.396
12854	1005-25568	GIVEN	1005	2021-11-25 00:03:19.791
5707	1008-25601	GIVEN	1008	2021-11-25 15:02:59.159
16975	1008-25608	GIVEN	1008	2021-11-25 12:57:46.201
18652	1002-25616	GIVEN	1002	2021-11-25 13:19:31.341
7585	1008-25622	GIVEN	1008	2021-11-25 06:50:42.952
16988	1003-25641	GIVEN	1003	2021-11-25 09:56:36.142
15872	1005-25696	GIVEN	1005	2021-11-25 16:20:46.216
11141	1008-25709	GIVEN	1008	2021-11-25 06:34:55.347
11584	1001-25749	GIVEN	1001	2021-11-25 03:18:44.293
10536	1005-25791	GIVEN	1005	2021-11-25 21:32:19.622
19009	1003-25800	GIVEN	1003	2021-11-25 22:43:20.598
17654	1000-25840	GIVEN	1000	2021-11-25 00:38:41.667
17370	1002-25849	GIVEN	1002	2021-11-25 07:54:13.095
1959	1006-25949	GIVEN	1006	2021-11-25 02:47:06.393
