userid	voucherCode	status	campaignID	time
9467	1103-13301	GIVEN	1103	2022-01-17 23:03:50.028
39492	1105-13313	GIVEN	1105	2022-01-17 19:51:01.936
7772	1100-13321	GIVEN	1100	2022-01-17 19:12:35.354
11566	1100-13326	GIVEN	1100	2022-01-17 23:19:11.328
24089	1106-13328	GIVEN	1106	2022-01-17 12:57:57.388
13185	1104-13379	GIVEN	1104	2022-01-17 15:14:26.338
34271	1107-13384	GIVEN	1107	2022-01-17 13:14:25.090
18456	1107-13410	GIVEN	1107	2022-01-17 19:43:02.267
6183	1107-13464	GIVEN	1107	2022-01-17 02:17:45.170
17163	1101-13500	GIVEN	1101	2022-01-17 14:16:47.954
11570	1101-13588	GIVEN	1101	2022-01-17 05:34:20.416
30230	1103-13592	GIVEN	1103	2022-01-17 14:00:06.570
25782	1109-13599	GIVEN	1109	2022-01-17 08:16:57.627
33380	1102-13607	GIVEN	1102	2022-01-17 04:09:13.944
32753	1105-13666	GIVEN	1105	2022-01-17 10:14:40.048
20503	1104-13670	GIVEN	1104	2022-01-17 10:02:03.594
30986	1100-13677	GIVEN	1100	2022-01-17 10:26:23.078
7603	1106-13691	GIVEN	1106	2022-01-17 16:04:00.123
27597	1101-13716	GIVEN	1101	2022-01-17 23:21:35.568
9306	1108-13724	GIVEN	1108	2022-01-17 10:43:13.093
5157	1101-13731	GIVEN	1101	2022-01-17 16:43:20.910
20144	1104-13741	GIVEN	1104	2022-01-17 22:31:35.626
17226	1104-13748	GIVEN	1104	2022-01-17 13:02:06.493
33290	1105-13801	GIVEN	1105	2022-01-17 19:16:47.959
19420	1100-13819	GIVEN	1100	2022-01-17 09:10:03.934
314	1101-13919	GIVEN	1101	2022-01-17 12:54:05.798
4010	1104-13964	GIVEN	1104	2022-01-17 02:50:06.122
17471	1107-14005	GIVEN	1107	2022-01-17 13:42:29.320
22477	1102-14025	GIVEN	1102	2022-01-17 04:43:58.749
17738	1102-14108	GIVEN	1102	2022-01-17 00:25:42.365
5616	1101-14118	GIVEN	1101	2022-01-17 04:03:33.295
4615	1104-14129	GIVEN	1104	2022-01-17 04:51:23.935
36598	1101-14132	GIVEN	1101	2022-01-17 16:59:46.643
569	1106-14149	GIVEN	1106	2022-01-17 09:23:48.113
28793	1100-14208	GIVEN	1100	2022-01-17 11:31:00.899
35304	1105-14265	GIVEN	1105	2022-01-17 23:22:05.355
31631	1102-14278	GIVEN	1102	2022-01-17 14:29:35.644
12831	1108-14300	GIVEN	1108	2022-01-17 04:13:08.432
1091	1103-14352	GIVEN	1103	2022-01-17 00:26:39.405
16592	1109-14380	GIVEN	1109	2022-01-17 13:47:25.823
15097	1100-14400	GIVEN	1100	2022-01-17 14:27:24.557
9518	1102-14404	GIVEN	1102	2022-01-17 16:33:29.814
36120	1103-14428	GIVEN	1103	2022-01-17 06:25:04.244
12665	1102-14432	GIVEN	1102	2022-01-17 22:29:22.100
20724	1100-14444	GIVEN	1100	2022-01-17 16:36:52.950
9147	1100-14463	GIVEN	1100	2022-01-17 00:39:04.650
25329	1108-14511	GIVEN	1108	2022-01-17 11:27:08.786
6154	1109-14536	GIVEN	1109	2022-01-17 20:27:27.259
27552	1106-14609	GIVEN	1106	2022-01-17 09:44:23.426
38147	1106-14626	GIVEN	1106	2022-01-17 23:17:39.832
29780	1102-14667	GIVEN	1102	2022-01-17 23:55:30.517
26217	1105-14695	GIVEN	1105	2022-01-17 22:10:40.170
31405	1106-14703	GIVEN	1106	2022-01-17 15:14:26.645
1310	1107-14709	GIVEN	1107	2022-01-17 15:46:18.756
16091	1103-14772	GIVEN	1103	2022-01-17 06:56:04.694
33168	1103-14818	GIVEN	1103	2022-01-17 22:42:11.587
9746	1107-14841	GIVEN	1107	2022-01-17 22:37:47.960
6135	1104-14888	GIVEN	1104	2022-01-17 07:19:59.537
34586	1103-14989	GIVEN	1103	2022-01-17 13:05:38.209
28422	1103-15032	GIVEN	1103	2022-01-17 01:56:46.921
13752	1105-15088	GIVEN	1105	2022-01-17 07:31:14.687
39841	1109-15090	GIVEN	1109	2022-01-17 14:38:28.835
18828	1108-15093	GIVEN	1108	2022-01-17 02:09:46.596
34329	1108-15094	GIVEN	1108	2022-01-17 23:25:48.000
3881	1106-15163	GIVEN	1106	2022-01-17 16:31:39.893
24206	1101-15177	GIVEN	1101	2022-01-17 10:31:26.631
15073	1109-15189	GIVEN	1109	2022-01-17 07:56:55.501
23584	1106-15220	GIVEN	1106	2022-01-17 05:02:49.090
23613	1105-15271	GIVEN	1105	2022-01-17 19:58:42.308
26131	1106-15336	GIVEN	1106	2022-01-17 12:16:09.269
20676	1102-15399	GIVEN	1102	2022-01-17 16:47:54.662
476	1109-15400	GIVEN	1109	2022-01-17 00:17:06.685
23614	1108-15402	GIVEN	1108	2022-01-17 06:29:42.051
34977	1102-15486	GIVEN	1102	2022-01-17 21:38:35.401
19780	1103-15497	GIVEN	1103	2022-01-17 07:55:21.782
29674	1103-15507	GIVEN	1103	2022-01-17 19:26:28.409
8667	1100-15520	GIVEN	1100	2022-01-17 16:46:33.552
2239	1103-15532	GIVEN	1103	2022-01-17 21:47:46.150
24599	1108-15592	GIVEN	1108	2022-01-17 21:39:06.784
10343	1100-15668	GIVEN	1100	2022-01-17 09:10:52.037
26417	1101-15698	GIVEN	1101	2022-01-17 06:56:57.709
13854	1104-15838	GIVEN	1104	2022-01-17 02:57:50.878
35079	1104-15861	GIVEN	1104	2022-01-17 07:47:19.345
7991	1104-15870	GIVEN	1104	2022-01-17 08:16:33.869
15846	1109-15871	GIVEN	1109	2022-01-17 08:37:49.613
22079	1101-15880	GIVEN	1101	2022-01-17 12:25:13.760
23921	1106-15896	GIVEN	1106	2022-01-17 23:22:26.890
13169	1100-16002	GIVEN	1100	2022-01-17 20:23:03.694
1112	1107-16071	GIVEN	1107	2022-01-17 02:24:50.118
39657	1106-16102	GIVEN	1106	2022-01-17 23:05:50.860
15666	1107-16144	GIVEN	1107	2022-01-17 00:05:22.852
31539	1109-16148	GIVEN	1109	2022-01-17 02:05:29.981
403	1106-16157	GIVEN	1106	2022-01-17 05:44:45.180
38971	1106-16178	GIVEN	1106	2022-01-17 13:47:34.260
26302	1107-16186	GIVEN	1107	2022-01-17 20:05:44.826
31252	1102-16192	GIVEN	1102	2022-01-17 09:26:00.193
11841	1102-16232	GIVEN	1102	2022-01-17 16:23:07.595
32740	1109-16273	GIVEN	1109	2022-01-17 12:32:03.382
4942	1103-16278	GIVEN	1103	2022-01-17 12:51:41.911
22928	1105-16322	GIVEN	1105	2022-01-17 23:17:17.414
3062	1108-16325	GIVEN	1108	2022-01-17 10:18:05.786
17179	1105-16359	GIVEN	1105	2022-01-17 04:34:12.435
10802	1106-16377	GIVEN	1106	2022-01-17 05:34:24.057
23642	1107-16380	GIVEN	1107	2022-01-17 07:30:30.887
5677	1101-16414	GIVEN	1101	2022-01-17 20:33:30.529
19116	1108-16418	GIVEN	1108	2022-01-17 16:40:40.054
290	1106-16423	GIVEN	1106	2022-01-17 16:26:35.002
35472	1106-16439	GIVEN	1106	2022-01-17 14:17:24.076
39384	1103-16542	GIVEN	1103	2022-01-17 19:14:14.678
4688	1107-16614	GIVEN	1107	2022-01-17 11:55:31.267
32182	1106-16626	GIVEN	1106	2022-01-17 14:31:43.312
21667	1101-16688	GIVEN	1101	2022-01-17 10:22:00.946
24794	1100-16732	GIVEN	1100	2022-01-17 11:53:03.160
35250	1102-16770	GIVEN	1102	2022-01-17 09:58:03.245
34353	1101-16860	GIVEN	1101	2022-01-17 14:57:52.064
1688	1105-16866	GIVEN	1105	2022-01-17 10:22:00.310
18125	1102-16907	GIVEN	1102	2022-01-17 13:01:10.543
16305	1104-16920	GIVEN	1104	2022-01-17 18:15:25.644
36674	1102-16969	GIVEN	1102	2022-01-17 13:01:04.445
5170	1107-17024	GIVEN	1107	2022-01-17 20:42:03.701
13084	1109-17070	GIVEN	1109	2022-01-17 20:48:01.118
11517	1101-17138	GIVEN	1101	2022-01-17 19:25:25.659
28618	1107-17140	GIVEN	1107	2022-01-17 08:17:20.695
26685	1101-17145	GIVEN	1101	2022-01-17 15:20:49.002
24293	1109-17147	GIVEN	1109	2022-01-17 03:22:06.084
30758	1106-17166	GIVEN	1106	2022-01-17 20:46:41.000
14020	1101-17174	GIVEN	1101	2022-01-17 04:07:45.723
12614	1100-17182	GIVEN	1100	2022-01-17 10:44:22.857
5669	1107-17213	GIVEN	1107	2022-01-17 22:42:51.383
26871	1101-17231	GIVEN	1101	2022-01-17 18:32:33.330
27895	1104-17232	GIVEN	1104	2022-01-17 06:19:04.280
11636	1104-17259	GIVEN	1104	2022-01-17 23:48:02.944
18938	1100-17262	GIVEN	1100	2022-01-17 19:15:22.863
35878	1101-17295	GIVEN	1101	2022-01-17 02:49:02.230
32328	1104-17298	GIVEN	1104	2022-01-17 19:39:52.908
23115	1109-17328	GIVEN	1109	2022-01-17 09:22:36.333
27507	1106-17344	GIVEN	1106	2022-01-17 10:44:09.682
22874	1109-17360	GIVEN	1109	2022-01-17 02:36:11.290
8977	1101-17383	GIVEN	1101	2022-01-17 21:22:34.497
7168	1105-17427	GIVEN	1105	2022-01-17 18:08:56.291
1521	1109-17505	GIVEN	1109	2022-01-17 02:37:20.746
18934	1105-17507	GIVEN	1105	2022-01-17 07:16:39.933
14657	1103-17574	GIVEN	1103	2022-01-17 00:19:57.505
10916	1109-17601	GIVEN	1109	2022-01-17 13:36:41.858
9571	1103-17612	GIVEN	1103	2022-01-17 15:24:40.085
14645	1101-17618	GIVEN	1101	2022-01-17 20:28:00.519
20423	1109-17656	GIVEN	1109	2022-01-17 16:17:33.323
21660	1104-17663	GIVEN	1104	2022-01-17 18:50:08.903
21925	1100-17669	GIVEN	1100	2022-01-17 18:06:03.273
11877	1107-17674	GIVEN	1107	2022-01-17 18:13:21.131
19075	1106-17749	GIVEN	1106	2022-01-17 21:23:38.833
10987	1108-17787	GIVEN	1108	2022-01-17 23:54:40.172
33565	1108-17825	GIVEN	1108	2022-01-17 07:37:48.669
33009	1108-17886	GIVEN	1108	2022-01-17 03:30:13.166
31665	1103-17908	GIVEN	1103	2022-01-17 07:24:32.279
4932	1109-17909	GIVEN	1109	2022-01-17 04:34:20.365
9984	1107-17938	GIVEN	1107	2022-01-17 00:03:08.608
1298	1107-17945	GIVEN	1107	2022-01-17 01:33:45.325
12975	1105-17952	GIVEN	1105	2022-01-17 22:27:43.207
32093	1103-17954	GIVEN	1103	2022-01-17 09:24:51.495
15328	1100-17990	GIVEN	1100	2022-01-17 00:59:01.720
21512	1107-18038	GIVEN	1107	2022-01-17 02:56:29.872
4736	1100-18040	GIVEN	1100	2022-01-17 02:10:19.766
2730	1100-18061	GIVEN	1100	2022-01-17 17:54:17.804
2275	1103-18070	GIVEN	1103	2022-01-17 18:34:05.085
13651	1109-18074	GIVEN	1109	2022-01-17 01:45:45.652
38609	1103-18089	GIVEN	1103	2022-01-17 13:49:58.364
37648	1104-18097	GIVEN	1104	2022-01-17 03:40:29.410
27039	1106-18118	GIVEN	1106	2022-01-17 11:00:51.147
8315	1102-18124	GIVEN	1102	2022-01-17 00:47:17.932
23310	1100-18222	GIVEN	1100	2022-01-17 02:51:52.311
36762	1101-18252	GIVEN	1101	2022-01-17 13:51:11.207
31452	1103-18277	GIVEN	1103	2022-01-17 19:06:59.556
16131	1102-18325	GIVEN	1102	2022-01-17 21:22:23.640
14343	1104-18326	GIVEN	1104	2022-01-17 09:32:05.114
39543	1102-18329	GIVEN	1102	2022-01-17 22:37:03.980
36370	1105-18349	GIVEN	1105	2022-01-17 22:16:56.341
17883	1108-18361	GIVEN	1108	2022-01-17 15:51:17.360
32958	1101-18410	GIVEN	1101	2022-01-17 00:03:13.738
32020	1105-18422	GIVEN	1105	2022-01-17 02:57:19.895
11569	1105-18445	GIVEN	1105	2022-01-17 11:06:58.026
19140	1109-18465	GIVEN	1109	2022-01-17 10:18:01.895
27713	1100-18473	GIVEN	1100	2022-01-17 14:40:54.806
18973	1100-18480	GIVEN	1100	2022-01-17 01:16:05.374
38973	1102-18493	GIVEN	1102	2022-01-17 10:43:37.115
22033	1103-18564	GIVEN	1103	2022-01-17 12:57:25.873
32449	1106-18622	GIVEN	1106	2022-01-17 16:38:12.678
5326	1103-18678	GIVEN	1103	2022-01-17 12:02:12.086
36517	1105-18723	GIVEN	1105	2022-01-17 12:09:11.040
36833	1107-18746	GIVEN	1107	2022-01-17 18:37:13.550
26661	1104-18793	GIVEN	1104	2022-01-17 23:01:45.312
30473	1109-18811	GIVEN	1109	2022-01-17 01:54:42.408
8295	1104-18830	GIVEN	1104	2022-01-17 00:38:29.250
3697	1104-18845	GIVEN	1104	2022-01-17 11:45:14.965
35424	1106-18851	GIVEN	1106	2022-01-17 09:24:09.201
6404	1106-18881	GIVEN	1106	2022-01-17 09:56:18.837
13756	1101-18884	GIVEN	1101	2022-01-17 04:13:52.931
38092	1106-18926	GIVEN	1106	2022-01-17 05:21:57.675
13913	1109-18981	GIVEN	1109	2022-01-17 15:33:52.776
10416	1101-19062	GIVEN	1101	2022-01-17 03:27:06.733
4309	1106-19067	GIVEN	1106	2022-01-17 06:34:14.223
37521	1107-19086	GIVEN	1107	2022-01-17 02:06:04.899
8289	1107-19156	GIVEN	1107	2022-01-17 03:03:44.756
12111	1104-19173	GIVEN	1104	2022-01-17 23:30:56.119
23236	1102-19194	GIVEN	1102	2022-01-17 00:51:24.427
25617	1104-19219	GIVEN	1104	2022-01-17 01:21:37.098
3659	1108-19285	GIVEN	1108	2022-01-17 19:13:06.080
8999	1109-19312	GIVEN	1109	2022-01-17 08:13:16.220
2509	1100-19319	GIVEN	1100	2022-01-17 02:45:28.971
33444	1106-19337	GIVEN	1106	2022-01-17 23:19:54.216
37656	1101-19345	GIVEN	1101	2022-01-17 13:04:27.025
23737	1106-19360	GIVEN	1106	2022-01-17 23:08:43.329
12968	1106-19385	GIVEN	1106	2022-01-17 06:51:20.591
37592	1109-19423	GIVEN	1109	2022-01-17 22:59:27.435
17535	1102-19519	GIVEN	1102	2022-01-17 15:19:07.832
30980	1104-19520	GIVEN	1104	2022-01-17 09:26:20.302
32627	1100-19558	GIVEN	1100	2022-01-17 17:29:05.974
13508	1106-19588	GIVEN	1106	2022-01-17 18:27:12.093
33636	1103-19602	GIVEN	1103	2022-01-17 13:42:07.557
30370	1105-19759	GIVEN	1105	2022-01-17 13:24:40.300
24244	1105-19775	GIVEN	1105	2022-01-17 21:29:22.442
32636	1109-19799	GIVEN	1109	2022-01-17 03:38:36.058
16231	1103-19835	GIVEN	1103	2022-01-17 02:26:32.207
32840	1104-19885	GIVEN	1104	2022-01-17 02:22:55.820
145	1105-20024	GIVEN	1105	2022-01-17 21:08:19.403
21012	1101-20058	GIVEN	1101	2022-01-17 09:58:54.949
22903	1103-20064	GIVEN	1103	2022-01-17 10:02:58.906
9965	1108-20100	GIVEN	1108	2022-01-17 18:41:39.086
21546	1109-20129	GIVEN	1109	2022-01-17 01:28:45.629
12957	1107-20146	GIVEN	1107	2022-01-17 07:41:31.561
12518	1101-20153	GIVEN	1101	2022-01-17 11:11:43.996
33563	1103-20172	GIVEN	1103	2022-01-17 05:14:05.240
31340	1109-20278	GIVEN	1109	2022-01-17 21:44:04.772
33847	1103-20288	GIVEN	1103	2022-01-17 19:54:17.364
6682	1100-20300	GIVEN	1100	2022-01-17 17:07:28.268
4636	1103-20395	GIVEN	1103	2022-01-17 00:25:29.511
2768	1100-20418	GIVEN	1100	2022-01-17 14:14:42.245
36706	1105-20449	GIVEN	1105	2022-01-17 09:01:35.836
6945	1109-20503	GIVEN	1109	2022-01-17 15:08:28.682
17208	1101-20551	GIVEN	1101	2022-01-17 02:22:12.253
5724	1107-20596	GIVEN	1107	2022-01-17 13:27:19.535
26749	1107-20598	GIVEN	1107	2022-01-17 02:43:31.821
1808	1106-20655	GIVEN	1106	2022-01-17 14:25:36.848
44	1103-20670	GIVEN	1103	2022-01-17 15:22:28.367
26880	1109-20712	GIVEN	1109	2022-01-17 22:34:35.573
11698	1101-20717	GIVEN	1101	2022-01-17 05:05:01.923
34815	1106-20758	GIVEN	1106	2022-01-17 14:43:57.470
35348	1108-20763	GIVEN	1108	2022-01-17 11:52:27.799
12824	1105-20796	GIVEN	1105	2022-01-17 14:05:20.903
30580	1109-20798	GIVEN	1109	2022-01-17 15:06:33.422
19275	1102-20810	GIVEN	1102	2022-01-17 08:11:21.648
20665	1109-20892	GIVEN	1109	2022-01-17 22:50:49.179
28057	1109-20957	GIVEN	1109	2022-01-17 12:49:29.956
6214	1105-21006	GIVEN	1105	2022-01-17 11:54:06.716
11237	1104-21048	GIVEN	1104	2022-01-17 03:52:55.410
19569	1105-21063	GIVEN	1105	2022-01-17 21:15:12.048
39367	1105-21158	GIVEN	1105	2022-01-17 04:40:29.589
36252	1109-21176	GIVEN	1109	2022-01-17 10:01:40.625
7442	1105-21177	GIVEN	1105	2022-01-17 05:12:22.907
36771	1106-21219	GIVEN	1106	2022-01-17 19:06:45.139
22270	1107-21260	GIVEN	1107	2022-01-17 15:39:54.264
19128	1105-21263	GIVEN	1105	2022-01-17 20:26:49.770
17132	1108-21357	GIVEN	1108	2022-01-17 16:59:05.051
18381	1106-21367	GIVEN	1106	2022-01-17 06:52:45.969
11109	1105-21430	GIVEN	1105	2022-01-17 10:35:07.967
30935	1105-21436	GIVEN	1105	2022-01-17 17:33:59.468
21334	1100-21440	GIVEN	1100	2022-01-17 17:20:59.082
37676	1100-21447	GIVEN	1100	2022-01-17 16:39:20.906
32202	1105-21465	GIVEN	1105	2022-01-17 00:15:03.932
31442	1101-21488	GIVEN	1101	2022-01-17 09:45:46.765
16665	1108-21504	GIVEN	1108	2022-01-17 09:46:34.140
28522	1103-21545	GIVEN	1103	2022-01-17 02:16:14.362
26696	1101-21558	GIVEN	1101	2022-01-17 22:17:50.945
22393	1101-21577	GIVEN	1101	2022-01-17 08:24:12.476
30248	1103-21637	GIVEN	1103	2022-01-17 15:39:58.890
14284	1104-21645	GIVEN	1104	2022-01-17 01:52:34.095
36836	1102-21656	GIVEN	1102	2022-01-17 12:43:53.350
279	1105-21731	GIVEN	1105	2022-01-17 14:31:35.556
15899	1109-21761	GIVEN	1109	2022-01-17 03:09:19.466
364	1103-21802	GIVEN	1103	2022-01-17 11:48:07.645
15964	1103-21805	GIVEN	1103	2022-01-17 20:52:47.695
24013	1109-21914	GIVEN	1109	2022-01-17 14:57:24.259
36269	1109-21922	GIVEN	1109	2022-01-17 11:44:54.098
39035	1108-21988	GIVEN	1108	2022-01-17 05:56:29.988
29656	1105-22018	GIVEN	1105	2022-01-17 04:52:53.336
34884	1106-22026	GIVEN	1106	2022-01-17 03:12:13.247
29790	1102-22128	GIVEN	1102	2022-01-17 10:07:17.434
11768	1105-22142	GIVEN	1105	2022-01-17 13:51:05.401
34966	1102-22177	GIVEN	1102	2022-01-17 11:06:19.933
25173	1107-22190	GIVEN	1107	2022-01-17 00:58:08.176
11830	1109-22237	GIVEN	1109	2022-01-17 01:44:59.440
7156	1100-22253	GIVEN	1100	2022-01-17 00:00:40.734
39693	1108-22272	GIVEN	1108	2022-01-17 18:03:05.708
8025	1106-22289	GIVEN	1106	2022-01-17 06:27:10.180
1060	1101-22290	GIVEN	1101	2022-01-17 13:24:06.504
21800	1103-22390	GIVEN	1103	2022-01-17 08:13:35.965
27968	1105-22409	GIVEN	1105	2022-01-17 12:08:43.632
5957	1103-22420	GIVEN	1103	2022-01-17 14:14:14.300
20948	1106-22428	GIVEN	1106	2022-01-17 19:12:10.931
4194	1107-22514	GIVEN	1107	2022-01-17 18:19:25.723
3483	1105-22555	GIVEN	1105	2022-01-17 01:50:08.030
29641	1102-22639	GIVEN	1102	2022-01-17 07:38:25.667
26305	1105-22640	GIVEN	1105	2022-01-17 17:54:48.466
11284	1102-22752	GIVEN	1102	2022-01-17 11:15:36.469
9631	1100-22780	GIVEN	1100	2022-01-17 01:53:02.032
34311	1108-22813	GIVEN	1108	2022-01-17 02:05:03.459
24865	1103-22819	GIVEN	1103	2022-01-17 18:05:48.527
34923	1101-22976	GIVEN	1101	2022-01-17 03:19:27.569
21257	1104-23025	GIVEN	1104	2022-01-17 23:58:01.702
28305	1101-23053	GIVEN	1101	2022-01-17 21:52:21.586
7913	1108-23068	GIVEN	1108	2022-01-17 06:16:44.145
10757	1100-23080	GIVEN	1100	2022-01-17 21:05:38.245
35429	1108-23133	GIVEN	1108	2022-01-17 03:41:37.131
37960	1107-23226	GIVEN	1107	2022-01-17 02:41:36.214
15448	1103-23246	GIVEN	1103	2022-01-17 02:28:14.009
34981	1106-23266	GIVEN	1106	2022-01-17 07:55:23.390
9145	1100-23275	GIVEN	1100	2022-01-17 08:29:19.348
35583	1104-23325	GIVEN	1104	2022-01-17 04:10:21.887
26660	1109-23349	GIVEN	1109	2022-01-17 04:39:59.357
31079	1108-23376	GIVEN	1108	2022-01-17 23:06:36.923
5816	1109-23399	GIVEN	1109	2022-01-17 01:44:57.137
38173	1106-23400	GIVEN	1106	2022-01-17 16:12:08.456
10080	1107-23467	GIVEN	1107	2022-01-17 18:22:14.516
33254	1100-23505	GIVEN	1100	2022-01-17 23:28:13.945
17207	1107-23523	GIVEN	1107	2022-01-17 01:04:54.643
10399	1103-23556	GIVEN	1103	2022-01-17 19:27:20.664
11120	1105-23588	GIVEN	1105	2022-01-17 06:05:36.092
38294	1101-23600	GIVEN	1101	2022-01-17 05:23:45.228
6124	1108-23686	GIVEN	1108	2022-01-17 23:42:32.938
15276	1104-23698	GIVEN	1104	2022-01-17 18:05:33.531
28128	1105-23776	GIVEN	1105	2022-01-17 15:20:01.349
23089	1107-23831	GIVEN	1107	2022-01-17 06:02:26.998
22438	1102-23841	GIVEN	1102	2022-01-17 20:42:08.833
13904	1104-23843	GIVEN	1104	2022-01-17 08:12:08.296
29429	1103-23846	GIVEN	1103	2022-01-17 20:26:59.080
29946	1108-23856	GIVEN	1108	2022-01-17 10:48:05.106
3939	1101-23907	GIVEN	1101	2022-01-17 16:38:02.293
7196	1102-23950	GIVEN	1102	2022-01-17 15:04:45.829
1585	1104-23951	GIVEN	1104	2022-01-17 14:00:16.445
14805	1103-23953	GIVEN	1103	2022-01-17 05:40:04.887
33040	1104-24024	GIVEN	1104	2022-01-17 13:21:18.828
17444	1100-24060	GIVEN	1100	2022-01-17 17:18:10.934
19657	1108-24080	GIVEN	1108	2022-01-17 02:01:01.088
15279	1105-24102	GIVEN	1105	2022-01-17 15:03:31.642
20336	1104-24220	GIVEN	1104	2022-01-17 02:33:09.976
36481	1108-24225	GIVEN	1108	2022-01-17 03:08:48.594
38655	1101-24227	GIVEN	1101	2022-01-17 09:29:11.168
12636	1105-24264	GIVEN	1105	2022-01-17 06:49:59.662
26784	1109-24267	GIVEN	1109	2022-01-17 06:16:41.263
33091	1101-24312	GIVEN	1101	2022-01-17 05:00:51.217
33230	1109-24320	GIVEN	1109	2022-01-17 14:49:42.790
21963	1105-24442	GIVEN	1105	2022-01-17 11:42:34.933
26482	1109-24447	GIVEN	1109	2022-01-17 18:47:28.303
28467	1104-24526	GIVEN	1104	2022-01-17 21:11:33.496
31738	1100-24568	GIVEN	1100	2022-01-17 22:00:41.349
35260	1101-24570	GIVEN	1101	2022-01-17 19:48:08.444
36250	1101-24614	GIVEN	1101	2022-01-17 08:10:14.531
34109	1105-24671	GIVEN	1105	2022-01-17 18:44:33.626
3250	1105-24719	GIVEN	1105	2022-01-17 21:51:41.017
35059	1101-24740	GIVEN	1101	2022-01-17 05:45:57.085
23558	1106-24744	GIVEN	1106	2022-01-17 08:42:19.769
35404	1104-24745	GIVEN	1104	2022-01-17 20:00:07.368
32989	1101-24748	GIVEN	1101	2022-01-17 02:48:08.977
26744	1103-24781	GIVEN	1103	2022-01-17 14:55:37.036
37853	1103-24815	GIVEN	1103	2022-01-17 05:48:59.720
39054	1109-24834	GIVEN	1109	2022-01-17 08:00:16.862
20196	1107-24852	GIVEN	1107	2022-01-17 04:03:07.019
12658	1107-24856	GIVEN	1107	2022-01-17 07:23:16.498
11257	1101-25073	GIVEN	1101	2022-01-17 20:16:11.920
15352	1107-25110	GIVEN	1107	2022-01-17 19:58:10.528
30784	1100-25120	GIVEN	1100	2022-01-17 08:01:49.649
37846	1107-25204	GIVEN	1107	2022-01-17 09:54:42.572
17735	1107-25234	GIVEN	1107	2022-01-17 06:50:42.611
30718	1107-25281	GIVEN	1107	2022-01-17 17:09:16.503
11359	1103-25327	GIVEN	1103	2022-01-17 10:15:43.041
33890	1101-25358	GIVEN	1101	2022-01-17 22:02:05.719
4045	1108-25400	GIVEN	1108	2022-01-17 05:02:33.778
25910	1109-25446	GIVEN	1109	2022-01-17 13:09:21.079
12684	1102-25450	GIVEN	1102	2022-01-17 13:00:14.638
5439	1104-25471	GIVEN	1104	2022-01-17 09:59:01.231
1553	1102-25544	GIVEN	1102	2022-01-17 17:27:27.125
31761	1102-25638	GIVEN	1102	2022-01-17 16:18:16.319
3476	1104-25648	GIVEN	1104	2022-01-17 23:18:00.847
21774	1109-25656	GIVEN	1109	2022-01-17 16:32:39.336
1440	1103-25748	GIVEN	1103	2022-01-17 05:00:49.066
25727	1106-25753	GIVEN	1106	2022-01-17 16:56:33.619
3215	1101-25796	GIVEN	1101	2022-01-17 16:10:18.127
25993	1107-25852	GIVEN	1107	2022-01-17 15:15:49.297
19975	1104-25895	GIVEN	1104	2022-01-17 14:04:59.700
4613	1101-25905	GIVEN	1101	2022-01-17 15:12:48.053
21179	1109-25906	GIVEN	1109	2022-01-17 03:39:10.899
28594	1104-25992	GIVEN	1104	2022-01-17 22:30:11.273
6462	1104-25999	GIVEN	1104	2022-01-17 20:20:46.324
33548	1104-26006	GIVEN	1104	2022-01-17 06:07:04.459
9540	1101-26061	GIVEN	1101	2022-01-17 13:21:11.374
5757	1103-26077	GIVEN	1103	2022-01-17 21:15:25.897
31388	1108-26099	GIVEN	1108	2022-01-17 01:37:11.847
22283	1109-26104	GIVEN	1109	2022-01-17 08:59:02.526
7480	1100-26114	GIVEN	1100	2022-01-17 13:02:27.744
20943	1106-26130	GIVEN	1106	2022-01-17 03:06:41.739
35486	1102-26147	GIVEN	1102	2022-01-17 09:16:27.295
39641	1104-26165	GIVEN	1104	2022-01-17 07:37:24.211
23817	1106-26172	GIVEN	1106	2022-01-17 04:02:26.149
29932	1100-26219	GIVEN	1100	2022-01-17 00:25:13.145
15186	1100-26227	GIVEN	1100	2022-01-17 05:52:42.360
10849	1102-26292	GIVEN	1102	2022-01-17 23:48:58.708
24377	1105-26343	GIVEN	1105	2022-01-17 15:20:25.860
3402	1101-26394	GIVEN	1101	2022-01-17 03:58:23.227
11250	1104-26431	GIVEN	1104	2022-01-17 21:31:31.348
23965	1104-26443	GIVEN	1104	2022-01-17 09:14:03.935
3292	1106-26444	GIVEN	1106	2022-01-17 22:12:31.073
13482	1100-26447	GIVEN	1100	2022-01-17 01:59:52.915
3158	1100-26454	GIVEN	1100	2022-01-17 14:49:01.825
23287	1106-26455	GIVEN	1106	2022-01-17 20:01:54.694
19030	1103-26480	GIVEN	1103	2022-01-17 12:58:36.222
30325	1101-26482	GIVEN	1101	2022-01-17 04:06:27.980
10676	1105-26515	GIVEN	1105	2022-01-17 07:03:46.452
16069	1100-26543	GIVEN	1100	2022-01-17 22:55:35.222
3306	1100-26597	GIVEN	1100	2022-01-17 01:38:58.946
121	1104-26601	GIVEN	1104	2022-01-17 10:04:23.334
32405	1102-26714	GIVEN	1102	2022-01-17 12:24:45.171
26322	1105-26720	GIVEN	1105	2022-01-17 19:33:00.377
24342	1107-26805	GIVEN	1107	2022-01-17 09:42:23.225
16208	1108-26818	GIVEN	1108	2022-01-17 22:54:52.984
